id	filename	md5	size	state
b8553636-fefe-4867-b611-ec929c44f6e6	78b16bfa-296f-4e22-a917-2022a73cc727.wxs.aliquot_ensemble_masked.maf.gz	aca6fd08623603fa30ce412cfdd1abb8	524135	released
3025d8cc-3e37-45f8-a929-f711ea4bce79	ca131796-5652-4a34-abe2-eff20260f96c.wxs.aliquot_ensemble_masked.maf.gz	f4b9b128b5c27872c321f2e7465d7b4f	104665	released
fd5a46a9-cae3-473a-900a-7b3c6afd74b5	194c5946-f1e1-45f5-985b-ea07ca976724.wxs.aliquot_ensemble_masked.maf.gz	313d5e87140733e3aff1ac45b2c30840	57145	released
9ca94d41-9346-4ab7-96d5-656bf0f0e02f	c1c64973-6cc8-4b5b-9c1a-0569fa35ca96.wxs.aliquot_ensemble_masked.maf.gz	3c65651481fb31310abdc4fba5a725b6	42886	released
598389d8-a7b6-4d91-ad65-c2a70a8b0a95	665891db-decd-4875-92db-5430b120383d.wxs.aliquot_ensemble_masked.maf.gz	5fc54ccb69faebd6930ccb22be0db5e7	62142	released
25ce1334-da6a-4878-a956-2b035a4603e8	51918b34-b93a-4da9-a234-d55b7d688960.wxs.aliquot_ensemble_masked.maf.gz	bee71e7cc96cc12d51733e74e1867e2e	11839	released
c7b89852-e60b-4a3a-8536-56f1c66c4ee0	4969d10f-28b9-4768-a1c7-fb3c9921c8a0.wxs.aliquot_ensemble_masked.maf.gz	f0f8d681ed8092325963206cb2c62f39	26396	released
0717aed2-ed1d-422d-8628-38959eb8354f	91889140-4762-4923-be94-4f764fe7dd48.wxs.aliquot_ensemble_masked.maf.gz	9ce1e7eb934004bbb0a8a2f73ba4c265	250685	released
da3a0aae-d41f-4540-a1b1-4d0524aeae35	caafc622-520b-4e40-a3da-771da493f89a.wxs.aliquot_ensemble_masked.maf.gz	48600d3c6f1d3a184b0758e88f9d55c2	22330	released
60cb8965-e480-40ac-8fb5-4e86ec5c1bef	298dd352-a9f2-4f8e-8546-679c0ecc3091.wxs.aliquot_ensemble_masked.maf.gz	c363bea5326657edb5a2fb67a8888eb2	21951	released
abeedb19-eba4-44de-8693-0dc2d053a6d4	c971896f-5609-4155-aecb-cee5e2ecdb7d.wxs.aliquot_ensemble_masked.maf.gz	4bf959834c942e78b9831452d1357628	61276	released
c0792a6c-5c38-4670-9913-8dc7547c0b63	a19f061e-a994-4d6b-8eb9-87f222080487.wxs.aliquot_ensemble_masked.maf.gz	8bb55e8285dd1cf78d78d00a75990316	52695	released
ec93e33f-b25c-452e-a1e7-8e1ebfa28cd9	acdae411-9b0c-4d24-b528-a6d99f069b36.wxs.aliquot_ensemble_masked.maf.gz	a3f65c37e963740e7378bac8cc816f5d	30758	released
3abd51b1-8504-4522-bf70-803e2331937b	24c474c8-86b7-41bb-90fe-64b98a35503b.wxs.aliquot_ensemble_masked.maf.gz	37e182b3da37b75d9452cc8ad090f832	8402	released
e9638ad6-0adf-47ac-a8b4-27836815ed31	afe73e99-3d72-48b5-a10c-b0993fc6689e.wxs.aliquot_ensemble_masked.maf.gz	3e001076a6c4dde3ffdfd07e82d85e4c	10354	released
25b42db2-84fc-4431-8e4c-8d4e8988bbd2	1d6d8f7d-7715-435d-9c6c-24d0924b8327.wxs.aliquot_ensemble_masked.maf.gz	844f7ab396b45ba624cf37a43d2c3743	7067	released
98fd0aed-d176-4249-a464-225a210d8a32	ebefbc95-df09-41cb-9ead-8b261f413fdd.wxs.aliquot_ensemble_masked.maf.gz	38d32c62f1232f16378ee18389d5eff2	43324	released
99ee9543-c241-4faa-a6f6-688f691cf3aa	4d331b2e-ebe1-4370-be89-2661bf4946a3.wxs.aliquot_ensemble_masked.maf.gz	f8a551dd42b4f347c5162d3e211680fe	8284	released
3c57ed44-b056-49e6-b5c1-301a058361e5	51e469f2-8644-4e15-9fc9-edd59b0c5152.wxs.aliquot_ensemble_masked.maf.gz	b0bd5ccca072ea28b50d5cae8201b815	9386	released
f3ca44d7-3257-42b0-9405-8c71a2935276	08d0627b-d6d1-464a-b772-51bead182b2d.wxs.aliquot_ensemble_masked.maf.gz	3013d509c8e7585857d076c67ab505e5	4549	released
73475faf-1cdc-4afa-a4cc-dfc0e0a592d8	bd28ef6a-5199-4dae-9d8e-0629919bec04.wxs.aliquot_ensemble_masked.maf.gz	acfe807a064beb814091d3d4a495984f	9749	released
d104e1ac-2537-48af-92e7-06ead4ee092c	9947700c-ada9-4efd-b9f9-67a291e2bb9d.wxs.aliquot_ensemble_masked.maf.gz	3f15189ba33e1be827b12be25a009e9b	4973	released
101c0c15-b550-48fb-8535-06713598e952	f0fe6920-e941-4c3d-a313-d27f8d4f4c4d.wxs.aliquot_ensemble_masked.maf.gz	482b4c4d8457a1b770c4a170ac909709	3708	released
9f87333c-5af0-45c4-8467-11ec76166c28	09e1e023-4eb0-408e-91d9-50b73eb01483.wxs.aliquot_ensemble_masked.maf.gz	d8b7b30712d54239b0c6b34e2068bd70	6007	released
7f7b5195-7328-4a76-8bc6-1b6c5f9d4b63	75b2fe4c-6084-471c-9401-cbd01ec54e0c.wxs.aliquot_ensemble_masked.maf.gz	520dbb0a0ac04ea5255d3876c90fd71c	19690	released
940849bb-255b-4853-b711-c086b22d092e	33f966ee-42e1-4006-becf-83675994b0c5.wxs.aliquot_ensemble_masked.maf.gz	fe0cb7a40673cc0c592b1f3ddcc136b8	4984	released
557c7ad3-ea03-46ee-999b-a693ae6cbbdd	a571f761-e00b-4c64-b5fa-658168f92045.wxs.aliquot_ensemble_masked.maf.gz	744c82ec6193181dcb4f3e4f8c81b958	4058	released
31ee635f-ba21-431b-9759-78ded1529d4b	1492bd4e-ca44-4d9c-ac09-d1e81b74b4ea.wxs.aliquot_ensemble_masked.maf.gz	7c211cfb4aaed2335588d6a13d1e704e	7488	released
c7cfbf54-eb3b-4412-a887-14b4eddb7c73	4f5f3e66-98c3-404e-adad-ff5915cbd745.wxs.aliquot_ensemble_masked.maf.gz	a35830e2f3d875f74e7557d1fdc53a0a	6888	released
be51c038-e904-4845-8a41-78c5bf04be80	cb4a830d-f617-4fe0-a37a-3506ae87558e.wxs.aliquot_ensemble_masked.maf.gz	5c93024769b176745725f4aa0cf0b572	1627	released
6e2efd50-434b-447c-b6a1-b89d5c003b4e	685a56af-44f7-46f0-afe3-81e50c5cdee6.wxs.aliquot_ensemble_masked.maf.gz	e0dc650eca7cfe54db5611b5ec01b702	14635	released
77b3d90d-9954-46a0-a2e2-5c905105321a	772e3a37-0613-4aba-99cc-dc3d7fed6305.wxs.aliquot_ensemble_masked.maf.gz	29020cf568e501deeadb0d3bdc1e130f	4038	released
06d42c77-597d-42b1-bb4f-2ce4e094db83	f49d99cc-745e-46b7-9554-c4be6dec7813.wxs.aliquot_ensemble_masked.maf.gz	328b365fbf51f96460b752b8189e7003	12615	released
bb860ad4-547c-4766-b8f0-5c6b0a63880a	b967e231-e48c-43f3-81b8-110d3e177bfd.wxs.aliquot_ensemble_masked.maf.gz	dcec3e57b97fae0e5c3e5cbb7806c82e	3676	released
3c878feb-6f6b-4c03-9b74-774b3d7f5d45	a907ad19-9bc3-4cbe-82b4-8879b85ae636.wxs.aliquot_ensemble_masked.maf.gz	5584911b00db262b7ed448074f26eb78	5931	released
136de824-bf24-426b-a8a7-b403f29c4057	7a8a1e7e-77a8-4055-8cbf-26780e63cbae.wxs.aliquot_ensemble_masked.maf.gz	fc65e40b7a4bdaeb3a90c2e11be3790a	6329	released
f595e9a0-1329-405a-8ab6-6f2eb2d03281	060a113b-1278-4c0f-9601-d534174c6cfa.wxs.aliquot_ensemble_masked.maf.gz	a9be73c7ecc031b06c2670e42a0b4bc4	2725	released
3eddece2-2e3c-42c8-98c5-10dbc77a49e2	a7183ab4-286a-41e3-8406-4b394c235502.wxs.aliquot_ensemble_masked.maf.gz	3131dd353834e9d86fc84dbd70dd9f1b	6215	released
32ffb3c3-9e75-4b26-bf0a-e8800c32c5a2	0e81a937-f308-4071-9a11-2fa3a94cba5f.wxs.aliquot_ensemble_masked.maf.gz	b37458cf2a1c6753c85e635984ae1ca1	15178	released
86233d1f-a481-4525-b59f-bf84f755ce91	5f012eaa-5868-4707-8712-b2077251cef5.wxs.aliquot_ensemble_masked.maf.gz	a57a29589c1b3b37e2a2255063245c95	3823	released
95d77545-0596-4ab5-80f5-0c852302d55e	440f1754-4cd2-4c77-858d-46a704bc4e82.wxs.aliquot_ensemble_masked.maf.gz	b6ec3f6d9f65ffbdac3c45d8bac5e629	9372	released
1931d468-a38c-4b0e-b6fd-8a059ed78fc7	95fdeffd-6be7-445c-b969-50d571e0239e.wxs.aliquot_ensemble_masked.maf.gz	fb6952b670ecc501de467de0f8fb6a88	6141	released
1cfea20f-2903-4853-8803-0fd3246dc0f6	862cf158-76e9-4c19-9ca5-a9b067bc071a.wxs.aliquot_ensemble_masked.maf.gz	786bae41a3df22e6b907240f5b3c996b	7944	released
0d13f1bb-236a-4756-b87b-8d5767f3350b	b8e99395-c578-49c8-a853-15882ca0b496.wxs.aliquot_ensemble_masked.maf.gz	107ac50be0aa305142961cbd1a852b03	9573	released
db32c664-0265-40e7-acb1-54b0c8309a53	775b2846-7ec3-4a00-bceb-b52b061a2e9f.wxs.aliquot_ensemble_masked.maf.gz	76232194022d91f9a81725f2953bc8c1	10155	released
4702e118-48de-4c21-a8b4-cbc66c85b843	c522cfc6-9292-401f-8c1e-240cb22975ee.wxs.aliquot_ensemble_masked.maf.gz	4061897b5b8f58cccad7dcdcd4297007	3878	released
525933c6-2348-4b63-b936-30888a61b57e	005f884b-600b-4a3b-bda5-7de3ee813dc4.wxs.aliquot_ensemble_masked.maf.gz	3078e1cac38fe95a5d22f62bd802bca2	1455	released
f7e0ee54-0f97-4024-a49b-7abb1eb85769	c892c959-e094-4738-bb8a-95dbbdd33e49.wxs.aliquot_ensemble_masked.maf.gz	8d21db81704a5390e4dd61c20cfc6212	8212	released
44cf420b-88fa-47d7-b5c0-3b6e47f45885	02c626a5-ed34-40e1-a1f8-81d23643a02e.wxs.aliquot_ensemble_masked.maf.gz	5eb15720e2e45c888b8640cf4ad2e249	5527	released
2c5a948d-e707-496e-a1ab-ab0ca0a1e55f	fcbfc74a-4aab-44c1-a8c3-8b8c03bbfff0.wxs.aliquot_ensemble_masked.maf.gz	e2287857c033e33430a6d14ecdfe00b4	10016	released
1aea59a6-cba5-4549-9485-84a2ced4c907	ea75237d-ffc9-4412-8ca3-833f11d3635d.wxs.aliquot_ensemble_masked.maf.gz	17391e6a3c257c29611aeb7a0fc7e521	5484	released
1c302dfc-5b7a-4769-9063-bd2ce49a1d06	d99a78d3-c553-41d2-a044-bf69fcf8fe5e.wxs.aliquot_ensemble_masked.maf.gz	4a8e41ca6e401c246a70d04039602715	1921	released
e5b83452-606e-4dfc-bc14-afa6a705ab5b	2fe6ea51-0410-452e-9502-7e195c7583af.wxs.aliquot_ensemble_masked.maf.gz	2e395376460d73744ecf3040cc20cda6	8141	released
b1857d01-35d1-4bbc-bd65-888efa2deddc	a3e15560-3368-49c4-a704-28295ff3ab2b.wxs.aliquot_ensemble_masked.maf.gz	54fc3f64753c11dfe0d365d9f14036f6	8862	released
e4a826ed-baa2-4859-bad3-c53c01a6761c	7324d8c0-3f77-4f5d-bde0-a65c84d4438b.wxs.aliquot_ensemble_masked.maf.gz	95c8ebeb743fbf12a8f786d0f12768a6	1540	released
193a9c31-c6ed-405a-a91d-ea5f9d9676d0	fe369d91-77f4-44cb-93e9-64a677554266.wxs.aliquot_ensemble_masked.maf.gz	0387752aa2b202712842bd45066ad653	7142	released
f609f101-cbb7-4bf1-a42c-9baae2b99259	b497459a-249a-4714-b457-5a6f6ae3edfc.wxs.aliquot_ensemble_masked.maf.gz	db0e15d1fcb17b34a8fbea8333d0646f	3598	released
c33c20fc-1653-494f-884e-3a29db425a8e	0bc1695c-e5fb-468f-9e2b-03d873147f7e.wxs.aliquot_ensemble_masked.maf.gz	3b5646aeac1887e020b7b1273577ace5	4880	released
60bb0b5f-d0f5-4e00-912f-c8d50cad2f01	1b52cd1e-6804-4908-8010-d04f0b2c6072.wxs.aliquot_ensemble_masked.maf.gz	6d0c167f667ce175d781986f63577c2a	5849	released
74fc08e2-3ad9-4c69-b7b9-44a8c0e7850e	633afb19-fc22-4f4b-8c47-559dabd3f62b.wxs.aliquot_ensemble_masked.maf.gz	d88aab5321762518f25154fc1fe9ae21	16673	released
51b0af8d-3198-4253-9a4b-b24bbaa1fdf8	34ea29d3-fbd9-40df-87b4-004243a03ac8.wxs.aliquot_ensemble_masked.maf.gz	c1a58ba924ecfe71e8691d3d5093730b	8611	released
7c6397dc-ba9c-4c19-a600-100c30ac9600	4f17695e-a009-4b14-a8b5-325a5d0505f4.wxs.aliquot_ensemble_masked.maf.gz	5d9a54bdba10e0f71e2bbd2fad4d71b2	5825	released
ee49ae01-936f-451d-836c-e66aa62ccd24	3f19fbaa-773d-4519-80a3-3d0966f5c176.wxs.aliquot_ensemble_masked.maf.gz	85547bb6e52d7806b803fcb61c057c2e	13888	released
2a9a8caa-732e-4b03-badb-091df800f920	3f75e18f-4cb6-4c31-9b68-6942a3d40872.wxs.aliquot_ensemble_masked.maf.gz	6d602b6035d6e2232781cef6bfefa043	5806	released
c948dc5e-67c8-4915-9ada-a9531964e335	58c6694d-5823-47a2-be4b-8b1b3f9b77a4.wxs.aliquot_ensemble_masked.maf.gz	a689ab26073fc6f390779bd9118dbe51	3788	released
44a9ef85-657d-4954-8c62-4428b3ff4066	7462616d-743c-410a-af46-8447c99bdab5.wxs.aliquot_ensemble_masked.maf.gz	3f6d8f2a1f8bb1d276eb9f35615040e8	7995	released
ba05f4f8-f8ac-4930-a6a2-2fc4ed1e8326	efc08d26-df6b-4684-b92f-84322bc277c6.wxs.aliquot_ensemble_masked.maf.gz	e80ecf7be4c1205adf386a94065cd4dc	7554	released
395992f9-f882-4851-bad9-b17ad79081b8	48fd1ade-7619-483b-9919-e92cbb1d76b0.wxs.aliquot_ensemble_masked.maf.gz	92e9ce06515d6190284dd7a1ad5911b9	1050	released
54bf2880-d44a-468f-a5a6-b3d4abae469a	78dc6288-c7f1-4676-a915-37f1d024ac86.wxs.aliquot_ensemble_masked.maf.gz	35955c4307fc6f64ecb4e3cd1d9c870b	24944	released
4f69004a-18df-4970-b68d-950cd24c78be	39c68e38-f5c2-4925-a8e2-b803bcac3a1b.wxs.aliquot_ensemble_masked.maf.gz	0160d05d7b9b73dc3cafc0c869b1fdd0	6492	released
a3f1a942-6725-4fa7-8fa3-a8f5c5a7cf3b	b846bce6-09b9-4a94-b494-88379c37ad75.wxs.aliquot_ensemble_masked.maf.gz	94135b28e18cad6875f907a4d4cf831c	5510	released
608c57d8-12c8-405c-a9e5-dc306ab2eec6	f46b040b-c17e-4208-b898-79f69840ba26.wxs.aliquot_ensemble_masked.maf.gz	456bdcde60e15dc08b326090bf9d98e7	7613	released
7d32ae99-b7ca-4d33-ba58-0fe9ff50f5e2	04216501-fc64-4d09-888e-df1a86070668.wxs.aliquot_ensemble_masked.maf.gz	8d286869c6b68eeaa84ab4c3f7a9f644	3580	released
80932394-7803-4363-8875-fae19437ba46	487e8056-8e29-4718-8587-7b4bfd990703.wxs.aliquot_ensemble_masked.maf.gz	50e339f080a3174c452e4377e0f5a299	11471	released
06d35e76-8831-49be-af1f-5524e878d232	ac2d5e62-7535-4790-8fb2-b196f4c02b9e.wxs.aliquot_ensemble_masked.maf.gz	2c57e414f4e3de3bfae4b1a794dee761	6555	released
3d935b62-2f8e-44e0-96f7-38762d2e7fd2	6670c4c8-47df-489b-b9bb-79174e0f4de4.wxs.aliquot_ensemble_masked.maf.gz	d954879d03ef4ee586189d57f6062d67	6267	released
578979e5-e73a-4cbc-b6e2-d8784c2db708	651e63b4-57ab-4973-ab57-79bfe1be704f.wxs.aliquot_ensemble_masked.maf.gz	f8a961b4bfaf2b640fdb908f1ddf52d5	6078	released
0937c2de-3a31-4882-9894-56c5905263fc	94c8c858-abe2-4550-819e-f4a13d854e27.wxs.aliquot_ensemble_masked.maf.gz	b56ba3788ab04ea10d622e1c8901e59b	9761	released
080765f4-349d-4646-954c-9673fa2033e6	352f0c53-8999-49d8-9fb2-9fde29b18132.wxs.aliquot_ensemble_masked.maf.gz	192320bb88982621512869f50add3a20	4771	released
93193748-740b-4714-a587-ef5ea80a1252	2cba2c2b-d43c-4333-b398-192563687e81.wxs.aliquot_ensemble_masked.maf.gz	1e5d56ea07db172350dd6c167f2fc182	3259	released
eaf9f0e2-4024-464e-9413-0b876cf1bb9d	3544e427-3b6e-450d-987f-d27156010d62.wxs.aliquot_ensemble_masked.maf.gz	c0848e5503296c1e8b84da23c676f575	3493	released
258bef97-ff7f-4746-b369-aa4480eef5f9	37be3b3d-aae3-46eb-80f2-063c6275f172.wxs.aliquot_ensemble_masked.maf.gz	fd758e9eec43e8cafd87f2267e6d83d1	3668	released
9730f14a-745b-4c05-9280-c114e55f3278	566ee6d3-f437-4cf4-935f-196081dfdefa.wxs.aliquot_ensemble_masked.maf.gz	27e373b6988cc42a0851a8f4dac8180b	3603	released
7126dda3-64a2-490b-8dfa-947b134a9e8f	c54220db-df83-486e-97f4-73715f1c7b29.wxs.aliquot_ensemble_masked.maf.gz	4ba0c4e354e8462a445e8c1b492e9499	3803	released
233715f3-772b-4d0b-92a2-ca8fa107b3a2	2fdccef9-82fb-438f-ae0d-5b870c92cecb.wxs.aliquot_ensemble_masked.maf.gz	1afe41ded63a3cb2da849f9823f53a6a	2805	released
a4c1d5b4-ed65-4af4-96c1-8f301536610c	e9d4208e-b212-47e1-bb6a-ecfaadfde76e.wxs.aliquot_ensemble_masked.maf.gz	af4464ebe0dcc48e3445c2b84c453491	11890	released
02f8b1c4-7982-4d06-ae1f-e492304f3ae2	ba942d29-fb73-4244-8c73-18692b889eda.wxs.aliquot_ensemble_masked.maf.gz	2db585d040b229ffe997c365dc47ff62	8769	released
c4233e98-653a-423e-97fc-409f1dc0ff71	da019e1f-bdce-4c90-a7b4-30375898efdb.wxs.aliquot_ensemble_masked.maf.gz	56ea57436a0a71410bc5b02746d5caa8	9070	released
9878340b-e6eb-41a4-863a-449c686f5b6d	e0b46f01-fdd2-4cc0-ac78-efda8f84d95e.wxs.aliquot_ensemble_masked.maf.gz	8a8f2c19d1c062540548780d6de61e86	6086	released
8f880618-f284-4b22-af28-7830d9ee8825	48b30f20-454f-494f-b598-f9d421a756f2.wxs.aliquot_ensemble_masked.maf.gz	c877d80e3eb128ad4fe66bf6223c188f	3983	released
37da3b3d-fdad-437b-83e5-dc2f7f970d13	ac5c476e-4e1f-4096-b4ae-0772c5ce3f37.wxs.aliquot_ensemble_masked.maf.gz	491903e8250312ec2ddfed88dce5abf1	6332	released
5aeb610b-f99c-42b1-bd2f-40fe16888c76	a0cf2253-2a20-403c-96e7-5f9250b7a669.wxs.aliquot_ensemble_masked.maf.gz	f356a33c07216fd2c19310a50bed085b	5732	released
86b86bbf-0cc6-4e9a-b997-b9c6188b9c7a	660ee549-39ce-4050-aaf4-6377984d4a21.wxs.aliquot_ensemble_masked.maf.gz	4b360ab5146d2a45563b5bdf3a0c1487	4198	released
0dfe6514-89e4-464c-a786-927b2fbb907e	c00ef28d-e0e5-4896-ab2c-9faabc38449c.wxs.aliquot_ensemble_masked.maf.gz	75e04eaec7c21dccab435ede1032b97f	2187	released
c9355073-dde2-45ea-bf3a-9e6ea6471c60	ad915e0f-eb27-43d8-be20-53a40c69fda8.wxs.aliquot_ensemble_masked.maf.gz	c9192c60dd42fcbab48e96e3348b9c83	3443	released
2839389a-2897-46ff-835c-d2c786bdef68	8782c386-983e-4d6b-88f6-fe4acb84884b.wxs.aliquot_ensemble_masked.maf.gz	b7fd9b06df98399254fb15954d740b1b	4515	released
02dc50e0-574c-41ff-b22b-c74b8d9bc32b	b071acb8-54ee-4003-b818-88b8b40b4351.wxs.aliquot_ensemble_masked.maf.gz	c7cfc86e4cf4ae169841dbd43811d042	2897	released
db045201-fe24-435e-93b6-416beea3d7b3	f32528d1-e172-4217-8171-2fbd17142ce1.wxs.aliquot_ensemble_masked.maf.gz	cabbacafb24535dc42936269f8a7cee2	7929	released
abe019f6-5494-4f0a-89af-f940078ec989	a74075d8-0e61-4105-a80f-07f72ea7f152.wxs.aliquot_ensemble_masked.maf.gz	02920a81269081c68cde6ec1d07a5030	5014	released
ba93cc71-b5ac-4562-85aa-0a915256c43e	b1ae83b9-0660-4448-8ed8-2e7e4a4a6172.wxs.aliquot_ensemble_masked.maf.gz	69821a6ed746a10de48221042f90cd9c	5329	released
03d0c3f0-7c65-4f0c-995c-a2251176c6ad	ac38f7ae-0e56-4af8-b924-f35b2232aaea.wxs.aliquot_ensemble_masked.maf.gz	83847ac916a319e3600cdffa914c171f	3842	released
0a5b48b5-e228-47ef-8c89-0d19052dfb6d	baa1724d-5793-43d5-b0b8-ccec255cfa32.wxs.aliquot_ensemble_masked.maf.gz	66888f9410a37698bd13325e4cffef10	7262	released
19d76da3-7e57-43ba-bd42-4d0c9134829a	d0940678-a03d-4d0e-8b73-6feac1dd5e18.wxs.aliquot_ensemble_masked.maf.gz	ebf36bb9c679bc95611575b6873153a3	5417	released
8df70ea5-dd73-4e8b-8720-a2b827b67a2c	fee6f2bf-d61e-4479-9db2-82acd2cc1025.wxs.aliquot_ensemble_masked.maf.gz	0238b58b01e603a3960568cd7f92c164	8196	released
f1ca2842-bf62-4ebf-9e1a-45fb3e0f3222	917febd5-50a1-4226-b06e-d555e3bdca4f.wxs.aliquot_ensemble_masked.maf.gz	15ac214ed33eb7544eb8913686056ca0	4514	released
3609f3b5-3827-4114-9529-e3e8e1998902	757e2797-cb48-4e61-98ec-0383e327a439.wxs.aliquot_ensemble_masked.maf.gz	50fafde798b8d533135a35d417ad164e	1050	released
4edb5a74-85ef-4bcb-8ef4-61d96ab69901	047d0c1c-314f-4db9-9b50-022b20d625e8.wxs.aliquot_ensemble_masked.maf.gz	7ce6091c42870bde5907a33f8c74e829	5706	released
0a21c045-314c-45c2-a0f8-0c095958731c	02c3f59d-870a-4ab6-a23a-91ee74d052b2.wxs.aliquot_ensemble_masked.maf.gz	d332d44d508d745b65e7147e606b4946	6239	released
d7f45ab6-1c97-4e1b-8c98-01beb48e6daf	7f12fc03-037c-40d2-b82c-4673e48b04a9.wxs.aliquot_ensemble_masked.maf.gz	4f89e3892cd52f127ae269cc7cc6a74a	14114	released
4e501d33-959b-4f8e-86c3-925deecb0688	fb864aef-38ad-4f7c-901e-75ab845a238d.wxs.aliquot_ensemble_masked.maf.gz	6ae9104fa593a9213c83480b47598590	1616	released
127ad6cb-aa46-4aaf-826a-35b874f9beb7	29931b75-62b0-4bcf-b10e-df775195c596.wxs.aliquot_ensemble_masked.maf.gz	24d82f7124dd749797300506c8072d40	2808	released
758b58e0-9fca-4344-816e-48de6a6a1399	fb0a9c72-c02b-43df-be09-6f10c98f75d5.wxs.aliquot_ensemble_masked.maf.gz	0f9e68c7f8a7156bb057a8dc8c8fe65a	2116	released
ffe92ff7-64fa-4545-a2dc-48a7c6e04fda	562f9864-b190-4e80-a64a-6e26141e71ea.wxs.aliquot_ensemble_masked.maf.gz	89af897f20170f8144915967af6b2db8	9399	released
831562b3-fecc-4fef-ba79-8c71c5a04dd8	2677660e-010f-4d8b-96b8-1dbf365f5ad4.wxs.aliquot_ensemble_masked.maf.gz	cfd033ce8911a723389dd7892afb2b7f	12206	released
5ef53b6c-270f-4863-a7f4-47f35e1e286a	51f9a011-f489-439a-8502-6a5f1b7acbfb.wxs.aliquot_ensemble_masked.maf.gz	a82f14aa86eb96cdca808aaa3188c410	5587	released
ade26947-99ce-490e-a7e5-908e5a9caeeb	13d4510b-52b6-41d4-986e-fa20bd6b5283.wxs.aliquot_ensemble_masked.maf.gz	5bdc83bb5ee9b7cdd90ca87cddd4bf48	6146	released
10ddfe55-1209-49e5-8c83-7f2445e19c13	ed2e7616-79f5-4b76-9209-f359762c84f0.wxs.aliquot_ensemble_masked.maf.gz	9df5b94dc9390d16564da6ad40153069	10354	released
cad1ce19-6202-4126-9284-3e35f4cc6dcf	c3f166a0-0d12-4e81-afe1-ec70dde5f831.wxs.aliquot_ensemble_masked.maf.gz	e7e40b055d5cb329767c2a5bea771646	17215	released
74862d6b-f0fe-4fbf-a124-cd9e18975422	e194c8a2-de15-46fc-aee0-de39959f0b05.wxs.aliquot_ensemble_masked.maf.gz	966c682b31bd245f31890419b9360314	10883	released
9ee511de-7bbd-426d-99ce-0395e5e8bd91	a5725cc8-8b17-46d9-a4c6-54b167f2d220.wxs.aliquot_ensemble_masked.maf.gz	ab79059bd841b3096f0a9774baf132a5	8258	released
ea8eae08-8f6e-4590-848c-6e205aeb8d0e	0fa10459-5ee8-4cbc-bf5f-24da0a9154fc.wxs.aliquot_ensemble_masked.maf.gz	5aa5e9decd1fc0f2899db7e25d2fa938	29277	released
bae7d6bb-16ff-42ef-9314-120721f5ba53	6fa7d299-167b-44bc-8b86-13f860c41441.wxs.aliquot_ensemble_masked.maf.gz	3253c6311a8b3484392eed21980b7382	4681	released
785d1937-c4cd-4949-bae0-b1886668e028	48ec8b77-7e1e-4ba4-b786-ed869dbf722a.wxs.aliquot_ensemble_masked.maf.gz	f1edbf8691d9fb166de7879128738e19	9653	released
a072bebf-db48-4860-a436-df3f8c63e111	64390cda-8891-4f28-85b5-b5a0f0ca1a78.wxs.aliquot_ensemble_masked.maf.gz	d020753831bb0e4ff1cc7468580749c6	11233	released
86b2ff90-609e-44e1-9b51-4de16e4fa05f	8bf343ec-4918-4212-96b2-3d1fd585b5d3.wxs.aliquot_ensemble_masked.maf.gz	0b9c7dba95afbdfae9bc6775569b0cfe	10900	released
5d7610f8-2a06-46e4-8aa1-c31a522cd54d	1563a34f-3f57-474d-8315-c9a06d544d2e.wxs.aliquot_ensemble_masked.maf.gz	2e075a05b3f7a2f12cfdc755ae503442	17385	released
28d25ef4-dff4-4d7a-8794-53c09386376f	679ba99d-2855-46ba-846b-77bc72dd5ba2.wxs.aliquot_ensemble_masked.maf.gz	9022180005145e1b20d9e7a6cfe52db8	3804	released
3a527927-84e2-4251-b801-65c2ebfd198c	26cadd2e-eaee-4498-bf22-a6942e00e406.wxs.aliquot_ensemble_masked.maf.gz	e6e3d110eec45b9422642ce52cf9fc6a	7742	released
d1609aef-8c7f-49f1-9780-d9814d3e87d4	4b3a5c60-f351-4ef7-8cfa-0860f22b3c4b.wxs.aliquot_ensemble_masked.maf.gz	4064e1e725ae825da108fe75ee9cc3d8	3494	released
1291ddc2-89d6-43a9-b038-8b4be05424d9	36762716-6d41-4630-b68f-acae7774ebb1.wxs.aliquot_ensemble_masked.maf.gz	a8817566f1937e2ab820b43c104a4e79	77048	released
861fda59-4dae-4824-bf1f-eee9d7912bda	02772dca-2418-41cd-be70-498ab0571a66.wxs.aliquot_ensemble_masked.maf.gz	74bef64e083bbafb303a4d64de99cc22	9532	released
702fcf90-c807-464b-80fe-c56b45557935	77b4a720-57b7-4aed-8a72-c0658f1df73e.wxs.aliquot_ensemble_masked.maf.gz	6190856b093e2a013a7c4b11ce789429	37176	released
2c005ae5-3d85-4266-9473-92b90e7d597e	d9e69fd6-5459-4e45-a157-2b8dd437ce45.wxs.aliquot_ensemble_masked.maf.gz	9695aa53cf862fbca03533918ea46600	20497	released
4482fdd8-f851-4b36-8fab-a4394ac47535	7c4a3b8e-ab01-49af-aabb-6d2c6ec02f4f.wxs.aliquot_ensemble_masked.maf.gz	a41c643ab857504748ebf029e9974c00	16776	released
f567b940-6af0-413f-8623-2c2009adc24d	7ba23f4d-e05b-4c28-8a3d-5faaed7f09c0.wxs.aliquot_ensemble_masked.maf.gz	cc422d15f2e78791d1692136cf754b17	58113	released
